artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
,Logged Out,,,28,,,paid,,GET,Home,0,848,,200,2018-11-23 13:02:59.796,,0
Gordon Lightfoot,Logged In,Rylan,M,17,George,179.9571,paid,"Birmingham-Hoover, AL",PUT,NextSong,1541020249796,854,Long Thin Dawn,200,2018-11-23 13:04:00.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",16
,Logged Out,,,29,,,paid,,GET,About,0,848,,200,2018-11-23 13:22:37.796,,0
,Logged Out,,,30,,,paid,,GET,Home,0,848,,200,2018-11-23 13:30:39.796,,0
,Logged In,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1541016707796,868,,200,2018-11-23 14:23:30.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",26
The Courteeners,Logged In,Ryan,M,1,Smith,225.48852999999997,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541016707796,868,Take Over The World,200,2018-11-23 14:25:06.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",26
Daughtry,Logged In,Tucker,M,0,Garrison,201.63873,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,NextSong,1540832693796,798,Gone,200,2018-11-23 14:27:50.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",40
,Logged In,Tucker,M,1,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,Logout,1540832693796,798,,307,2018-11-23 14:27:51.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",40
,Logged Out,,,2,,,free,,GET,Home,0,798,,200,2018-11-23 14:28:27.796,,0
,Logged Out,,,3,,,free,,PUT,Login,0,798,,307,2018-11-23 14:28:28.796,,0
,Logged In,Tucker,M,4,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",GET,Home,1540832693796,798,,200,2018-11-23 14:31:59.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",40
,Logged In,Avery,F,0,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",GET,Home,1540871783796,691,,200,2018-11-23 14:38:53.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Sugarman 3,Logged In,Avery,F,1,Watkins,177.44933999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Honey Wagon,200,2018-11-23 14:38:54.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Shawn McDonald,Logged In,Devin,M,0,Larson,358.89587,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1541045604796,765,Lovely,200,2018-11-23 14:41:51.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,60
El Cuarteto De Nos,Logged In,Avery,F,2,Watkins,241.44933999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Invierno Del 92,200,2018-11-23 14:41:51.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Chromeo,Logged In,Avery,F,3,Watkins,274.31138,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Rage!,200,2018-11-23 14:45:52.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Aaliyah,Logged In,Devin,M,1,Larson,266.50077000000005,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1541045604796,765,Are You That Somebody? ( LP Version ),200,2018-11-23 14:47:49.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,60
Rick James,Logged In,Avery,F,4,Watkins,209.97179,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Stone City Band_ Hi!,200,2018-11-23 14:50:26.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
John Mayer,Logged In,Avery,F,5,Watkins,548.88444,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Clarity,200,2018-11-23 14:53:55.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged In,Samuel,M,0,Gonzalez,,free,"Houston-The Woodlands-Sugar Land, TX",GET,Home,1540492941796,748,,200,2018-11-23 15:00:27.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",61
Ticanaf,Logged In,Samuel,M,1,Gonzalez,2594.87302,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540492941796,748,The Thousand Names of Lord Shiva (Part 1),200,2018-11-23 15:00:59.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",61
Symphony X,Logged In,Avery,F,6,Watkins,98.21995,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Prelude,200,2018-11-23 15:03:03.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Cat Stevens,Logged In,Avery,F,7,Watkins,252.81261,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Peace Train,200,2018-11-23 15:04:41.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
The Kills,Logged In,Avery,F,8,Watkins,203.38893000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Last Day Of Magic,200,2018-11-23 15:08:53.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
De-Phazz,Logged In,Avery,F,9,Watkins,177.50159,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Better Now,200,2018-11-23 15:12:16.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Tree63,Logged In,Avery,F,10,Watkins,137.79546000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,You Only (Acoustic Version),200,2018-11-23 15:15:13.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged In,Layla,F,0,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Home,1541057188796,809,,200,2018-11-23 15:15:48.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",24
,Logged In,Layla,F,1,Griffin,,paid,"Lake Havasu City-Kingman, AZ",PUT,Logout,1541057188796,809,,307,2018-11-23 15:15:49.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",24
,Logged Out,,,2,,,paid,,GET,Home,0,809,,200,2018-11-23 15:17:08.796,,0
,Logged Out,,,3,,,paid,,PUT,Login,0,809,,307,2018-11-23 15:17:09.796,,0
,Logged In,Layla,F,4,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Home,1541057188796,809,,200,2018-11-23 15:17:21.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",24
Kings Of Leon,Logged In,Layla,F,5,Griffin,238.8371,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541057188796,809,Happy Alone,200,2018-11-23 15:17:23.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",24
Kings Of Convenience,Logged In,Avery,F,11,Watkins,227.44771,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Sorry Or Please,200,2018-11-23 15:17:30.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Metallica,Logged In,Avery,F,12,Watkins,415.16362999999996,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Fade To Black,200,2018-11-23 15:21:17.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Dimmu Borgir,Logged In,Layla,F,6,Griffin,385.41016,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541057188796,809,A succubus in rapture,200,2018-11-23 15:21:21.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",24
Panda,Logged In,Layla,F,7,Griffin,120.47628,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541057188796,809,AmnistÃÂ­a,200,2018-11-23 15:27:46.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",24
Jackson Do Pandeiro,Logged In,Avery,F,13,Watkins,157.51791,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,O Canto Da Ema,200,2018-11-23 15:28:12.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Kid Cudi,Logged In,Celeste,F,0,Williams,227.34322000000003,free,"Klamath Falls, OR",PUT,NextSong,1541077528796,860,Up Up & Away,200,2018-11-23 15:29:23.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",53
Kate Voegele,Logged In,Layla,F,8,Griffin,218.01751000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541057188796,809,You Can't Break A Broken Heart,200,2018-11-23 15:29:46.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",24
Bill Withers,Logged In,Avery,F,14,Watkins,383.73832000000004,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Make Love To Your Mind,200,2018-11-23 15:30:49.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged In,Avery,F,15,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",GET,Error,1540871783796,691,,404,2018-11-23 15:30:59.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Matt Redman,Logged In,Sylvie,F,0,Cruz,303.46404,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540266185796,864,Blessed Be Your Name,200,2018-11-23 15:31:37.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",10
Stacie Orrico,Logged In,Celeste,F,1,Williams,225.35791,free,"Klamath Falls, OR",PUT,NextSong,1541077528796,860,Stuck (Album Version),200,2018-11-23 15:33:10.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",53
Shadows Fall,Logged In,Layla,F,9,Griffin,220.3424,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541057188796,809,War,200,2018-11-23 15:33:24.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",24
The Killers,Logged In,Avery,F,16,Watkins,246.80444,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Read My Mind,200,2018-11-23 15:37:12.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Atmosphere,Logged In,Avery,F,17,Watkins,257.38403999999997,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Trying To Find A Balance,200,2018-11-23 15:41:18.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
La Ley,Logged In,Emily,F,0,Benson,271.69914,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,DÃÂ­a cero,200,2018-11-23 15:44:29.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Jackson C. Frank,Logged In,Avery,F,18,Watkins,164.04853,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Halloween Is Black As Night,200,2018-11-23 15:45:35.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Juno Reactor,Logged In,Avery,F,19,Watkins,365.40036000000003,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Masters Of Universe,200,2018-11-23 15:48:19.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Kid Cudi,Logged In,Emily,F,1,Benson,220.89097999999998,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Sky Might Fall,200,2018-11-23 15:49:00.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Luza,Logged In,Mohammad,M,0,Rodriguez,76.66893,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540511766796,812,Outro,200,2018-11-23 15:52:34.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Mayday Parade,Logged In,Emily,F,2,Benson,247.92771000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Take This To Heart (Album),200,2018-11-23 15:52:40.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Tokio Hotel,Logged In,Mohammad,M,1,Rodriguez,220.3424,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540511766796,812,Totgeliebt,200,2018-11-23 15:53:50.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
,Logged In,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1540621059796,840,,200,2018-11-23 15:54:21.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",32
Madonna,Logged In,Avery,F,20,Watkins,260.75383,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Beautiful Stranger,200,2018-11-23 15:54:24.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Sneaker Pimps,Logged In,Emily,F,3,Benson,246.22975,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Walking Zero,200,2018-11-23 15:56:47.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Dido,Logged In,Mohammad,M,2,Rodriguez,217.83465,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540511766796,812,Thank You,200,2018-11-23 15:57:30.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Static-X,Logged In,Avery,F,21,Watkins,134.13832,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Monster (Album Version),200,2018-11-23 15:58:44.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged Out,,,0,,,free,,GET,Home,0,732,,200,2018-11-23 15:59:54.796,,0
,Logged Out,,,1,,,free,,GET,Home,0,732,,200,2018-11-23 16:00:09.796,,0
,Logged Out,,,2,,,free,,GET,Home,0,732,,200,2018-11-23 16:00:23.796,,0
,Logged Out,,,3,,,free,,PUT,Login,0,732,,307,2018-11-23 16:00:24.796,,0
,Logged In,Makinley,F,4,Jones,,free,"Chicago-Naperville-Elgin, IL-IN-WI",GET,Home,1541091973796,732,,200,2018-11-23 16:00:29.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",17
Golden Smog,Logged In,Emily,F,4,Benson,222.69342000000003,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Ill Fated,200,2018-11-23 16:00:53.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
504 Boyz,Logged In,Avery,F,22,Watkins,269.03465,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Tight Whips,200,2018-11-23 16:00:58.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
The Ruts,Logged In,Makinley,F,5,Jones,338.96443999999997,free,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541091973796,732,West One (Shine On Me),200,2018-11-23 16:00:59.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",17
Beanfield,Logged In,Mohammad,M,3,Rodriguez,366.0273,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540511766796,812,Human Patterns,200,2018-11-23 16:01:07.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Florence + The Machine,Logged In,Emily,F,5,Benson,219.66322000000002,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Dog Days Are Over (Radio Edit),200,2018-11-23 16:04:35.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Pepper,Logged In,Avery,F,23,Watkins,235.31057,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Dry Spell (LP Version),200,2018-11-23 16:05:27.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged Out,,,0,,,paid,,GET,Home,0,872,,200,2018-11-23 16:05:41.796,,0
Florence + The Machine,Logged In,Mohammad,M,4,Rodriguez,206.47138,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540511766796,812,Hardest Of Hearts,200,2018-11-23 16:07:13.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
,Logged In,Mohammad,M,5,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,Logout,1540511766796,812,,307,2018-11-23 16:07:14.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Coldplay,Logged In,Emily,F,6,Benson,294.1122,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Fix You,200,2018-11-23 16:08:14.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
,Logged Out,,,6,,,paid,,GET,Home,0,812,,200,2018-11-23 16:08:35.796,,0
,Logged Out,,,7,,,paid,,PUT,Login,0,812,,307,2018-11-23 16:08:36.796,,0
Coldplay,Logged In,Avery,F,24,Watkins,228.77995,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,In My Place,200,2018-11-23 16:09:22.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged In,Mohammad,M,8,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1540511766796,812,,200,2018-11-23 16:11:45.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Boys Like Girls featuring Taylor Swift,Logged In,Emily,F,7,Benson,242.83382999999998,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Two Is Better Than One,200,2018-11-23 16:13:08.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Everclear,Logged In,Avery,F,25,Watkins,222.61506,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Summerland,200,2018-11-23 16:13:10.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged In,Emily,F,8,Benson,,paid,"Augusta-Richmond County, GA-SC",GET,Home,1540907087796,852,,200,2018-11-23 16:13:15.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Erasure,Logged In,Mohammad,M,9,Rodriguez,242.28526000000002,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540511766796,812,Always (7'' Mix),200,2018-11-23 16:16:50.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
,Logged In,Mohammad,M,10,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,Downgrade,1540511766796,812,,200,2018-11-23 16:16:50.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Two Door Cinema Club,Logged In,Avery,F,26,Watkins,209.73668999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,This Is The Life,200,2018-11-23 16:16:52.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Serj Tankian,Logged In,Emily,F,9,Benson,281.46893,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Saving Us (Album Version),200,2018-11-23 16:17:10.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
,Logged In,Mohammad,M,11,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1540511766796,812,,200,2018-11-23 16:17:19.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Mamonas Assassinas,Logged In,Avery,F,27,Watkins,156.68200000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Jumento Celestino,200,2018-11-23 16:20:21.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Sara Groves,Logged In,Mohammad,M,12,Rodriguez,287.45097999999996,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540511766796,812,What Do I Know,200,2018-11-23 16:20:52.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Antonio Carlos Jobim,Logged In,Emily,F,10,Benson,151.77098,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Ela E Carioca,200,2018-11-23 16:21:51.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Jorge Drexler,Logged In,Avery,F,28,Watkins,212.55791000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,La Huella De Tu Mirada,200,2018-11-23 16:22:57.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Antony & The Johnsons,Logged In,Emily,F,11,Benson,100.51873,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,What Can I Do?,200,2018-11-23 16:24:22.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
The Fugees,Logged In,Mohammad,M,13,Rodriguez,281.20771,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540511766796,812,Ready Or Not,200,2018-11-23 16:25:39.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",88
Matt Costa,Logged In,Emily,F,12,Benson,215.17016,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540907087796,852,Behind The Moon,200,2018-11-23 16:26:02.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Limp Bizkit,Logged In,Avery,F,29,Watkins,270.49751000000003,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,691,Behind Blue Eyes,200,2018-11-23 16:26:29.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
